   0.80500   25.35476   27.04525 
   0.80600   25.38625   27.07489 
   0.80700   25.41775   27.10453 
   0.80800   25.44925   27.13416 
   0.80900   25.48074   27.16377 
   0.81000   25.51224   27.19338 
   0.81100   25.54374   27.22298 
   0.81200   25.57523   27.25257 
   0.81300   25.60673   27.28215 
   0.81400   25.63823   27.31172 
   0.81500   25.66972   27.34128 
   0.81600   25.70122   27.37083 
   0.81700   25.73272   27.40036 
   0.81800   25.76421   27.42989 
   0.81900   25.79571   27.45941 
   0.82000   25.82721   27.48892 
   0.82100   25.85870   27.51842 
   0.82200   25.89020   27.54791 
